[1] "Exp-Zero"           "1.46e-04"           "2.17e-07"          
[4] "1.37e-04"           "1.84e-01"           "5.57e-01"          
[7] "SUFEX-Model2-GA.R0"
GA Opt
Q0=4.154e-05

GA | iter = 455 | Mean = 3.633185 | Best = 3.921578
GA | iter = 456 | Mean = 3.618565 | Best = 3.921578
GA | iter = 457 | Mean = 3.916053 | Best = 3.921578
GA | iter = 458 | Mean = 3.637767 | Best = 3.921578
GA | iter = 459 | Mean = 3.802798 | Best = 3.921578
GA | iter = 460 | Mean = 3.790081 | Best = 3.921578
GA | iter = 461 | Mean = 3.631253 | Best = 3.921578
GA | iter = 462 | Mean = 3.398123 | Best = 3.921578
GA | iter = 463 | Mean = 3.918649 | Best = 3.921578
GA | iter = 464 | Mean = 3.528148 | Best = 3.921578
GA | iter = 465 | Mean = 3.627373 | Best = 3.921578
GA | iter = 466 | Mean = 3.750519 | Best = 3.921578
GA | iter = 467 | Mean = 3.629930 | Best = 3.921578
GA | iter = 468 | Mean = 3.756885 | Best = 3.921578
GA | iter = 469 | Mean = 3.772563 | Best = 3.921578
GA | iter = 470 | Mean = 3.645364 | Best = 3.921578
GA | iter = 471 | Mean = 3.338214 | Best = 3.921578
GA | iter = 472 | Mean = 3.363536 | Best = 3.921578
GA | iter = 473 | Mean = 3.612832 | Best = 3.921578
GA | iter = 474 | Mean = 3.566997 | Best = 3.921578
GA | iter = 475 | Mean = 3.769543 | Best = 3.921578
GA | iter = 476 | Mean = 3.574646 | Best = 3.921578
GA | iter = 477 | Mean = 3.614790 | Best = 3.921578
GA | iter = 478 | Mean = 3.470216 | Best = 3.921578
GA | iter = 479 | Mean = 3.670139 | Best = 3.921585
GA | iter = 480 | Mean = 3.679040 | Best = 3.921585
GA | iter = 481 | Mean = 3.449901 | Best = 3.921585
GA | iter = 482 | Mean = 3.613803 | Best = 3.921585
GA | iter = 483 | Mean = 3.576192 | Best = 3.921585
GA | iter = 484 | Mean = 3.726355 | Best = 3.921585
GA | iter = 485 | Mean = 3.538616 | Best = 3.921585
GA | iter = 486 | Mean = 3.427059 | Best = 3.921585
GA | iter = 487 | Mean = 3.347150 | Best = 3.921585
GA | iter = 488 | Mean = 3.731066 | Best = 3.921585
GA | iter = 489 | Mean = 3.619349 | Best = 3.921585
GA | iter = 490 | Mean = 3.473518 | Best = 3.921585
GA | iter = 491 | Mean = 3.915260 | Best = 3.921585
GA | iter = 492 | Mean = 3.659154 | Best = 3.921585
GA | iter = 493 | Mean = 3.910092 | Best = 3.921585
GA | iter = 494 | Mean = 3.494076 | Best = 3.921585
GA | iter = 495 | Mean = 3.614860 | Best = 3.921585
GA | iter = 496 | Mean = 3.637323 | Best = 3.921585
GA | iter = 497 | Mean = 3.462960 | Best = 3.921585
GA | iter = 498 | Mean = 3.276009 | Best = 3.921585
GA | iter = 499 | Mean = 3.612832 | Best = 3.921585
GA | iter = 500 | Mean = 3.657498 | Best = 3.921585
GA | iter = 501 | Mean = 3.499832 | Best = 3.921585
GA | iter = 502 | Mean = 3.788345 | Best = 3.921585
GA | iter = 503 | Mean = 3.564452 | Best = 3.921585
GA | iter = 504 | Mean = 3.840956 | Best = 3.921585
GA | iter = 505 | Mean = 3.620350 | Best = 3.921585
GA | iter = 506 | Mean = 3.384445 | Best = 3.921585
GA | iter = 507 | Mean = 3.428574 | Best = 3.921585
GA | iter = 508 | Mean = 3.627448 | Best = 3.921585
GA | iter = 509 | Mean = 3.323239 | Best = 3.921585
GA | iter = 510 | Mean = 3.915991 | Best = 3.921585
GA | iter = 511 | Mean = 3.701469 | Best = 3.921585
GA | iter = 512 | Mean = 3.643657 | Best = 3.921655
GA | iter = 513 | Mean = 3.577576 | Best = 3.921744
GA | iter = 514 | Mean = 3.289490 | Best = 3.921744
GA | iter = 515 | Mean = 3.623304 | Best = 3.921744
GA | iter = 516 | Mean = 3.415156 | Best = 3.921744
GA | iter = 517 | Mean = 3.753970 | Best = 3.921744
GA | iter = 518 | Mean = 3.649015 | Best = 3.921744
GA | iter = 519 | Mean = 3.907687 | Best = 3.921744
GA | iter = 520 | Mean = 3.909668 | Best = 3.921744
GA | iter = 521 | Mean = 3.625264 | Best = 3.921744
GA | iter = 522 | Mean = 3.687072 | Best = 3.921744
GA | iter = 523 | Mean = 3.029108 | Best = 3.921754
GA | iter = 524 | Mean = 3.333291 | Best = 3.921754
GA | iter = 525 | Mean = 3.688196 | Best = 3.921754
GA | iter = 526 | Mean = 3.775892 | Best = 3.921754
GA | iter = 527 | Mean = 3.914622 | Best = 3.921754
GA | iter = 528 | Mean = 3.154593 | Best = 3.921754
GA | iter = 529 | Mean = 3.630576 | Best = 3.921754
GA | iter = 530 | Mean = 3.554900 | Best = 3.921754
GA | iter = 531 | Mean = 3.308985 | Best = 3.921754
GA | iter = 532 | Mean = 3.539032 | Best = 3.921754
GA | iter = 533 | Mean = 3.630876 | Best = 3.921754
GA | iter = 534 | Mean = 3.627492 | Best = 3.921754
GA | iter = 535 | Mean = 3.462970 | Best = 3.921997
GA | iter = 536 | Mean = 3.749110 | Best = 3.921997
GA | iter = 537 | Mean = 3.902866 | Best = 3.921997
GA | iter = 538 | Mean = 3.672095 | Best = 3.921997
GA | iter = 539 | Mean = 2.865840 | Best = 3.921997
GA | iter = 540 | Mean = 3.398919 | Best = 3.921997
GA | iter = 541 | Mean = 3.694078 | Best = 3.921997
GA | iter = 542 | Mean = 3.264952 | Best = 3.921997
GA | iter = 543 | Mean = 3.769705 | Best = 3.921997
GA | iter = 544 | Mean = 3.772056 | Best = 3.921997
GA | iter = 545 | Mean = 3.738563 | Best = 3.922000
GA | iter = 546 | Mean = 3.779588 | Best = 3.922000
GA | iter = 547 | Mean = 3.369869 | Best = 3.922000
GA | iter = 548 | Mean = 3.357167 | Best = 3.922000
GA | iter = 549 | Mean = 3.233691 | Best = 3.922000
GA | iter = 550 | Mean = 3.126384 | Best = 3.922000
GA | iter = 551 | Mean = 3.524788 | Best = 3.922000
GA | iter = 552 | Mean = 3.761472 | Best = 3.922000
GA | iter = 553 | Mean = 3.628730 | Best = 3.922059
GA | iter = 554 | Mean = 3.729440 | Best = 3.922059
GA | iter = 555 | Mean = 3.629892 | Best = 3.922059
GA | iter = 556 | Mean = 3.620302 | Best = 3.922059
GA | iter = 557 | Mean = 3.763808 | Best = 3.922059
GA | iter = 558 | Mean = 3.646764 | Best = 3.922059
GA | iter = 559 | Mean = 3.891570 | Best = 3.922059
GA | iter = 560 | Mean = 3.209712 | Best = 3.922059
GA | iter = 561 | Mean = 3.345164 | Best = 3.922059
GA | iter = 562 | Mean = 3.516761 | Best = 3.922059
GA | iter = 563 | Mean = 3.918230 | Best = 3.922059
GA | iter = 564 | Mean = 3.777083 | Best = 3.922059
GA | iter = 565 | Mean = 3.768917 | Best = 3.922059
GA | iter = 566 | Mean = 3.500336 | Best = 3.922059
GA | iter = 567 | Mean = 3.488140 | Best = 3.922059
GA | iter = 568 | Mean = 3.789264 | Best = 3.922059
GA | iter = 569 | Mean = 3.630422 | Best = 3.922059
GA | iter = 570 | Mean = 3.776121 | Best = 3.922059
GA | iter = 571 | Mean = 3.694021 | Best = 3.922059
GA | iter = 572 | Mean = 3.919238 | Best = 3.922106
GA | iter = 573 | Mean = 3.659593 | Best = 3.922106
GA | iter = 574 | Mean = 3.219402 | Best = 3.922106
GA | iter = 575 | Mean = 3.475554 | Best = 3.922106
GA | iter = 576 | Mean = 3.216664 | Best = 3.922106
GA | iter = 577 | Mean = 3.608534 | Best = 3.922106
GA | iter = 578 | Mean = 3.610170 | Best = 3.922106
GA | iter = 579 | Mean = 3.770892 | Best = 3.922106
GA | iter = 580 | Mean = 3.729221 | Best = 3.922106
GA | iter = 581 | Mean = 3.755338 | Best = 3.922106
GA | iter = 582 | Mean = 3.812876 | Best = 3.922106
GA | iter = 583 | Mean = 3.611360 | Best = 3.922106
GA | iter = 584 | Mean = 3.512820 | Best = 3.922106
GA | iter = 585 | Mean = 3.766623 | Best = 3.922106
GA | iter = 586 | Mean = 3.358528 | Best = 3.922106
GA | iter = 587 | Mean = 3.494388 | Best = 3.922106
GA | iter = 588 | Mean = 3.628044 | Best = 3.922106
GA | iter = 589 | Mean = 3.189729 | Best = 3.922106
GA | iter = 590 | Mean = 3.366353 | Best = 3.922106
GA | iter = 591 | Mean = 3.569659 | Best = 3.922106
GA | iter = 592 | Mean = 3.639348 | Best = 3.922106
GA | iter = 593 | Mean = 3.333145 | Best = 3.922106
GA | iter = 594 | Mean = 3.482880 | Best = 3.922106
GA | iter = 595 | Mean = 3.913460 | Best = 3.922106
GA | iter = 596 | Mean = 3.872129 | Best = 3.922106
GA | iter = 597 | Mean = 3.558250 | Best = 3.922106
GA | iter = 598 | Mean = 3.506397 | Best = 3.922106
GA | iter = 599 | Mean = 3.444943 | Best = 3.922106
GA | iter = 600 | Mean = 3.915981 | Best = 3.922106
GA | iter = 601 | Mean = 3.504425 | Best = 3.922106
GA | iter = 602 | Mean = 3.498050 | Best = 3.922106
GA | iter = 603 | Mean = 3.692471 | Best = 3.922106
GA | iter = 604 | Mean = 3.681173 | Best = 3.922106
GA | iter = 605 | Mean = 3.678578 | Best = 3.922106
GA | iter = 606 | Mean = 3.505872 | Best = 3.922106
GA | iter = 607 | Mean = 3.450752 | Best = 3.922106
GA | iter = 608 | Mean = 3.606328 | Best = 3.922106
GA | iter = 609 | Mean = 3.420236 | Best = 3.922106
GA | iter = 610 | Mean = 3.364888 | Best = 3.922106
GA | iter = 611 | Mean = 3.308021 | Best = 3.922106
GA | iter = 612 | Mean = 3.211437 | Best = 3.922106
GA | iter = 613 | Mean = 3.275751 | Best = 3.922106
GA | iter = 614 | Mean = 3.481644 | Best = 3.922106
GA | iter = 615 | Mean = 3.436853 | Best = 3.922106
GA | iter = 616 | Mean = 3.724645 | Best = 3.922106
GA | iter = 617 | Mean = 3.795998 | Best = 3.922106
GA | iter = 618 | Mean = 3.709055 | Best = 3.922106
GA | iter = 619 | Mean = 3.288103 | Best = 3.922106
GA | iter = 620 | Mean = 3.157209 | Best = 3.922106
GA | iter = 621 | Mean = 3.727484 | Best = 3.922106
GA | iter = 622 | Mean = 3.280560 | Best = 3.922106
GA | iter = 623 | Mean = 3.716508 | Best = 3.922106
GA | iter = 624 | Mean = 3.555142 | Best = 3.922106
GA | iter = 625 | Mean = 3.890855 | Best = 3.922106
GA | iter = 626 | Mean = 3.613236 | Best = 3.922106
GA | iter = 627 | Mean = 3.894696 | Best = 3.922106
GA | iter = 628 | Mean = 3.756916 | Best = 3.922106
GA | iter = 629 | Mean = 3.652964 | Best = 3.922106
GA | iter = 630 | Mean = 3.795089 | Best = 3.922106
GA | iter = 631 | Mean = 3.771674 | Best = 3.922106
GA | iter = 632 | Mean = 3.736782 | Best = 3.922106
GA | iter = 633 | Mean = 3.464809 | Best = 3.922106
GA | iter = 634 | Mean = 3.788946 | Best = 3.922106
GA | iter = 635 | Mean = 3.763254 | Best = 3.922106
GA | iter = 636 | Mean = 3.575013 | Best = 3.922106
GA | iter = 637 | Mean = 3.744400 | Best = 3.922106
GA | iter = 638 | Mean = 3.618398 | Best = 3.922106
GA | iter = 639 | Mean = 3.905847 | Best = 3.922106
GA | iter = 640 | Mean = 3.606739 | Best = 3.922106
GA | iter = 641 | Mean = 3.661473 | Best = 3.922106
GA | iter = 642 | Mean = 3.472903 | Best = 3.922106
GA | iter = 643 | Mean = 3.478956 | Best = 3.922106
GA | iter = 644 | Mean = 3.326726 | Best = 3.922106
GA | iter = 645 | Mean = 3.165800 | Best = 3.922106
GA | iter = 646 | Mean = 3.765026 | Best = 3.922106
GA | iter = 647 | Mean = 3.768783 | Best = 3.922106
GA | iter = 648 | Mean = 3.757904 | Best = 3.922106
GA | iter = 649 | Mean = 3.911367 | Best = 3.922106
GA | iter = 650 | Mean = 3.771484 | Best = 3.922106
GA | iter = 651 | Mean = 3.773730 | Best = 3.922106
GA | iter = 652 | Mean = 3.722728 | Best = 3.922106
GA | iter = 653 | Mean = 3.527931 | Best = 3.922106
GA | iter = 654 | Mean = 3.913035 | Best = 3.922106
GA | iter = 655 | Mean = 3.731045 | Best = 3.922106
GA | iter = 656 | Mean = 3.814150 | Best = 3.922106
GA | iter = 657 | Mean = 3.748568 | Best = 3.922106
GA | iter = 658 | Mean = 3.683545 | Best = 3.922106
GA | iter = 659 | Mean = 3.654634 | Best = 3.922106
GA | iter = 660 | Mean = 3.472102 | Best = 3.931407
GA | iter = 661 | Mean = 3.900868 | Best = 3.940817
GA | iter = 662 | Mean = 3.789117 | Best = 3.946381
GA | iter = 663 | Mean = 3.652798 | Best = 3.948013
GA | iter = 664 | Mean = 3.631042 | Best = 3.950336
GA | iter = 665 | Mean = 3.788842 | Best = 3.950336
GA | iter = 666 | Mean = 3.648135 | Best = 3.951096
GA | iter = 667 | Mean = 3.786321 | Best = 3.951096
GA | iter = 668 | Mean = 3.642151 | Best = 3.951096
GA | iter = 669 | Mean = 3.922103 | Best = 3.951096
GA | iter = 670 | Mean = 3.928505 | Best = 3.951096
GA | iter = 671 | Mean = 3.555510 | Best = 3.951096
GA | iter = 672 | Mean = 3.930477 | Best = 3.951096
GA | iter = 673 | Mean = 3.296949 | Best = 3.951096
GA | iter = 674 | Mean = 3.767054 | Best = 3.951096
GA | iter = 675 | Mean = 3.902050 | Best = 3.951096
GA | iter = 676 | Mean = 3.715584 | Best = 3.951096
GA | iter = 677 | Mean = 3.372531 | Best = 3.951096
GA | iter = 678 | Mean = 3.541103 | Best = 3.951096
GA | iter = 679 | Mean = 3.803276 | Best = 3.951096
GA | iter = 680 | Mean = 3.941214 | Best = 3.951096
GA | iter = 681 | Mean = 3.479135 | Best = 3.951096
GA | iter = 682 | Mean = 3.625735 | Best = 3.951096
GA | iter = 683 | Mean = 3.398006 | Best = 3.951096
GA | iter = 684 | Mean = 3.849437 | Best = 3.951096
GA | iter = 685 | Mean = 2.969904 | Best = 3.951096
GA | iter = 686 | Mean = 3.274270 | Best = 3.951096
GA | iter = 687 | Mean = 3.543433 | Best = 3.951096
GA | iter = 688 | Mean = 3.941018 | Best = 3.951096
GA | iter = 689 | Mean = 3.532928 | Best = 3.951096
GA | iter = 690 | Mean = 3.865642 | Best = 3.951096
GA | iter = 691 | Mean = 3.918875 | Best = 3.951096
GA | iter = 692 | Mean = 3.357616 | Best = 3.958387
GA | iter = 693 | Mean = 3.600446 | Best = 3.959815
GA | iter = 694 | Mean = 3.670886 | Best = 3.959815
GA | iter = 695 | Mean = 3.544107 | Best = 3.960107
GA | iter = 696 | Mean = 3.808924 | Best = 3.960107
GA | iter = 697 | Mean = 3.640849 | Best = 3.960107
GA | iter = 698 | Mean = 3.942031 | Best = 3.960107
GA | iter = 699 | Mean = 3.779787 | Best = 3.960107
GA | iter = 700 | Mean = 3.716133 | Best = 3.960107
GA | iter = 701 | Mean = 3.606694 | Best = 3.960107
GA | iter = 702 | Mean = 3.859195 | Best = 3.960107
GA | iter = 703 | Mean = 3.937091 | Best = 3.960107
GA | iter = 704 | Mean = 3.589189 | Best = 3.960756
GA | iter = 705 | Mean = 3.408780 | Best = 3.960756
GA | iter = 706 | Mean = 3.871731 | Best = 3.960756
GA | iter = 707 | Mean = 3.504551 | Best = 3.960756
GA | iter = 708 | Mean = 3.705294 | Best = 3.961232
GA | iter = 709 | Mean = 3.626294 | Best = 3.961232
GA | iter = 710 | Mean = 3.483953 | Best = 3.961232
GA | iter = 711 | Mean = 3.678548 | Best = 3.961232
GA | iter = 712 | Mean = 3.637721 | Best = 3.961232
GA | iter = 713 | Mean = 3.378897 | Best = 3.961232
GA | iter = 714 | Mean = 3.613351 | Best = 3.961232
GA | iter = 715 | Mean = 3.875834 | Best = 3.961232
GA | iter = 716 | Mean = 3.511761 | Best = 3.961232
GA | iter = 717 | Mean = 3.529208 | Best = 3.961232
GA | iter = 718 | Mean = 3.490080 | Best = 3.961232
GA | iter = 719 | Mean = 3.790124 | Best = 3.961232
GA | iter = 720 | Mean = 3.405057 | Best = 3.961232
GA | iter = 721 | Mean = 3.459561 | Best = 3.961232
GA | iter = 722 | Mean = 3.399117 | Best = 3.961232
GA | iter = 723 | Mean = 3.494235 | Best = 3.961232
GA | iter = 724 | Mean = 3.929532 | Best = 3.961232
GA | iter = 725 | Mean = 3.823755 | Best = 3.961232
GA | iter = 726 | Mean = 3.597898 | Best = 3.961232
GA | iter = 727 | Mean = 3.675115 | Best = 3.961232
GA | iter = 728 | Mean = 3.433304 | Best = 3.961232
GA | iter = 729 | Mean = 3.547078 | Best = 3.961232
GA | iter = 730 | Mean = 3.404623 | Best = 3.961232
GA | iter = 731 | Mean = 3.681433 | Best = 3.961232
GA | iter = 732 | Mean = 3.210696 | Best = 3.961232
GA | iter = 733 | Mean = 3.170959 | Best = 3.961232
GA | iter = 734 | Mean = 3.343386 | Best = 3.961232
GA | iter = 735 | Mean = 3.677797 | Best = 3.961232
GA | iter = 736 | Mean = 3.691994 | Best = 3.961232
GA | iter = 737 | Mean = 3.702448 | Best = 3.961232
GA | iter = 738 | Mean = 3.356000 | Best = 3.961232
GA | iter = 739 | Mean = 3.625902 | Best = 3.961232
GA | iter = 740 | Mean = 3.555787 | Best = 3.961232
GA | iter = 741 | Mean = 3.601007 | Best = 3.961232
GA | iter = 742 | Mean = 3.893194 | Best = 3.961232
GA | iter = 743 | Mean = 3.820619 | Best = 3.961232
GA | iter = 744 | Mean = 3.665576 | Best = 3.961232
GA | iter = 745 | Mean = 3.894388 | Best = 3.961232
GA | iter = 746 | Mean = 3.710627 | Best = 3.961232
GA | iter = 747 | Mean = 3.413135 | Best = 3.961232
GA | iter = 748 | Mean = 3.632603 | Best = 3.961232
GA | iter = 749 | Mean = 3.822440 | Best = 3.961232
GA | iter = 750 | Mean = 3.561727 | Best = 3.961232
GA | iter = 751 | Mean = 3.436253 | Best = 3.961232
GA | iter = 752 | Mean = 3.447530 | Best = 3.961232
GA | iter = 753 | Mean = 3.691823 | Best = 3.961232
GA | iter = 754 | Mean = 3.780188 | Best = 3.961232
GA | iter = 755 | Mean = 3.956018 | Best = 3.961232
GA | iter = 756 | Mean = 3.563157 | Best = 3.961232
GA | iter = 757 | Mean = 3.300908 | Best = 3.961241
GA | iter = 758 | Mean = 3.706800 | Best = 3.961241
GA | iter = 759 | Mean = 3.452465 | Best = 3.961241
GA | iter = 760 | Mean = 3.551138 | Best = 3.961241
GA | iter = 761 | Mean = 3.530657 | Best = 3.961241
GA | iter = 762 | Mean = 3.810242 | Best = 3.961241
GA | iter = 763 | Mean = 3.643327 | Best = 3.961255
GA | iter = 764 | Mean = 3.667604 | Best = 3.961255
GA | iter = 765 | Mean = 3.940784 | Best = 3.961255
GA | iter = 766 | Mean = 3.110130 | Best = 3.961255
GA | iter = 767 | Mean = 3.958844 | Best = 3.961255
GA | iter = 768 | Mean = 3.681642 | Best = 3.961255
GA | iter = 769 | Mean = 3.959474 | Best = 3.961255
GA | iter = 770 | Mean = 3.540772 | Best = 3.961255
GA | iter = 771 | Mean = 3.448323 | Best = 3.961255
GA | iter = 772 | Mean = 3.413787 | Best = 3.961255
GA | iter = 773 | Mean = 3.647916 | Best = 3.961255
GA | iter = 774 | Mean = 3.405644 | Best = 3.961255
GA | iter = 775 | Mean = 3.556585 | Best = 3.961255
GA | iter = 776 | Mean = 3.668544 | Best = 3.961255
GA | iter = 777 | Mean = 3.629832 | Best = 3.970254
GA | iter = 778 | Mean = 3.813267 | Best = 3.970254
GA | iter = 779 | Mean = 3.231198 | Best = 3.970254
GA | iter = 780 | Mean = 3.481037 | Best = 3.970254
GA | iter = 781 | Mean = 3.242484 | Best = 4.004882
GA | iter = 782 | Mean = 3.721721 | Best = 4.004882
GA | iter = 783 | Mean = 3.572425 | Best = 4.004882
GA | iter = 784 | Mean = 3.624689 | Best = 4.004882
GA | iter = 785 | Mean = 3.312161 | Best = 4.004882
GA | iter = 786 | Mean = 3.314169 | Best = 4.004882
GA | iter = 787 | Mean = 3.851115 | Best = 4.004882
GA | iter = 788 | Mean = 3.561108 | Best = 4.004882
GA | iter = 789 | Mean = 3.641613 | Best = 4.004882
GA | iter = 790 | Mean = 3.730183 | Best = 4.004882
GA | iter = 791 | Mean = 3.911134 | Best = 4.004882
GA | iter = 792 | Mean = 3.399179 | Best = 4.004882
GA | iter = 793 | Mean = 3.666079 | Best = 4.004882
GA | iter = 794 | Mean = 3.459772 | Best = 4.004882
GA | iter = 795 | Mean = 3.460145 | Best = 4.005421
GA | iter = 796 | Mean = 3.611363 | Best = 4.005421
GA | iter = 797 | Mean = 3.500548 | Best = 4.005421
GA | iter = 798 | Mean = 3.914333 | Best = 4.005421
GA | iter = 799 | Mean = 3.826686 | Best = 4.005421
GA | iter = 800 | Mean = 3.738737 | Best = 4.005421
GA | iter = 801 | Mean = 3.594268 | Best = 4.005421
GA | iter = 802 | Mean = 3.976920 | Best = 4.007739
GA | iter = 803 | Mean = 3.736930 | Best = 4.007739
GA | iter = 804 | Mean = 3.624415 | Best = 4.007739
GA | iter = 805 | Mean = 3.263711 | Best = 4.007739
GA | iter = 806 | Mean = 3.552062 | Best = 4.007739
GA | iter = 807 | Mean = 3.440035 | Best = 4.022485
GA | iter = 808 | Mean = 3.825932 | Best = 4.022485
GA | iter = 809 | Mean = 3.828723 | Best = 4.022485
GA | iter = 810 | Mean = 3.693319 | Best = 4.022485
GA | iter = 811 | Mean = 3.555192 | Best = 4.022485
GA | iter = 812 | Mean = 3.830151 | Best = 4.022485
GA | iter = 813 | Mean = 3.829822 | Best = 4.022485
GA | iter = 814 | Mean = 3.689606 | Best = 4.022485
GA | iter = 815 | Mean = 3.823222 | Best = 4.022485
GA | iter = 816 | Mean = 3.686712 | Best = 4.022485
GA | iter = 817 | Mean = 3.335069 | Best = 4.022485
GA | iter = 818 | Mean = 3.639634 | Best = 4.022485
GA | iter = 819 | Mean = 3.386945 | Best = 4.022485
GA | iter = 820 | Mean = 2.948291 | Best = 4.022485
GA | iter = 821 | Mean = 3.579356 | Best = 4.022485
GA | iter = 822 | Mean = 3.377046 | Best = 4.022485
GA | iter = 823 | Mean = 3.512125 | Best = 4.022485
GA | iter = 824 | Mean = 3.645034 | Best = 4.022485
GA | iter = 825 | Mean = 3.887396 | Best = 4.022485
GA | iter = 826 | Mean = 3.516720 | Best = 4.022485
GA | iter = 827 | Mean = 3.600528 | Best = 4.022485
GA | iter = 828 | Mean = 3.527315 | Best = 4.022485
GA | iter = 829 | Mean = 3.402914 | Best = 4.022485
GA | iter = 830 | Mean = 3.685200 | Best = 4.022485
GA | iter = 831 | Mean = 3.825780 | Best = 4.022485
GA | iter = 832 | Mean = 3.678270 | Best = 4.022485
GA | iter = 833 | Mean = 3.878439 | Best = 4.022485
GA | iter = 834 | Mean = 3.797432 | Best = 4.022485
GA | iter = 835 | Mean = 3.923202 | Best = 4.022485
GA | iter = 836 | Mean = 3.468541 | Best = 4.022485
GA | iter = 837 | Mean = 3.932067 | Best = 4.022485
GA | iter = 838 | Mean = 3.928464 | Best = 4.022485
GA | iter = 839 | Mean = 3.368245 | Best = 4.022485
GA | iter = 840 | Mean = 3.505377 | Best = 4.022485
GA | iter = 841 | Mean = 3.602566 | Best = 4.022485
GA | iter = 842 | Mean = 3.228426 | Best = 4.022485
GA | iter = 843 | Mean = 3.741112 | Best = 4.022485
GA | iter = 844 | Mean = 3.843316 | Best = 4.029386
GA | iter = 845 | Mean = 3.853622 | Best = 4.029386
GA | iter = 846 | Mean = 3.711524 | Best = 4.029386
GA | iter = 847 | Mean = 3.774105 | Best = 4.029386
GA | iter = 848 | Mean = 4.001558 | Best = 4.029386
GA | iter = 849 | Mean = 3.826210 | Best = 4.029386
GA | iter = 850 | Mean = 3.450276 | Best = 4.029386
GA | iter = 851 | Mean = 3.544791 | Best = 4.029386
GA | iter = 852 | Mean = 3.587895 | Best = 4.036710
GA | iter = 853 | Mean = 3.420877 | Best = 4.039475
GA | iter = 854 | Mean = 3.755467 | Best = 4.047355
GA | iter = 855 | Mean = 3.556963 | Best = 4.047355
GA | iter = 856 | Mean = 3.817293 | Best = 4.054971
GA | iter = 857 | Mean = 3.943028 | Best = 4.054971
GA | iter = 858 | Mean = 4.011231 | Best = 4.054971
GA | iter = 859 | Mean = 3.897834 | Best = 4.054971
GA | iter = 860 | Mean = 3.296115 | Best = 4.054971
GA | iter = 861 | Mean = 3.728057 | Best = 4.054971
GA | iter = 862 | Mean = 3.666792 | Best = 4.054971
GA | iter = 863 | Mean = 3.835221 | Best = 4.054971
GA | iter = 864 | Mean = 3.614272 | Best = 4.054971
GA | iter = 865 | Mean = 3.644916 | Best = 4.054971
GA | iter = 866 | Mean = 3.558425 | Best = 4.054971
GA | iter = 867 | Mean = 3.613584 | Best = 4.054971
GA | iter = 868 | Mean = 3.741530 | Best = 4.054971
GA | iter = 869 | Mean = 3.152908 | Best = 4.055547
GA | iter = 870 | Mean = 3.647886 | Best = 4.055547
GA | iter = 871 | Mean = 3.676362 | Best = 4.055547
GA | iter = 872 | Mean = 3.416954 | Best = 4.055547
GA | iter = 873 | Mean = 3.812145 | Best = 4.055547
GA | iter = 874 | Mean = 3.738625 | Best = 4.055547
GA | iter = 875 | Mean = 3.178892 | Best = 4.055547
GA | iter = 876 | Mean = 3.401531 | Best = 4.055547
GA | iter = 877 | Mean = 3.400259 | Best = 4.055547
GA | iter = 878 | Mean = 3.857907 | Best = 4.055547
GA | iter = 879 | Mean = 3.830221 | Best = 4.055547
GA | iter = 880 | Mean = 3.837667 | Best = 4.055547
GA | iter = 881 | Mean = 3.596743 | Best = 4.055547
GA | iter = 882 | Mean = 3.496176 | Best = 4.055547
GA | iter = 883 | Mean = 3.679732 | Best = 4.055547
GA | iter = 884 | Mean = 3.848158 | Best = 4.055547
GA | iter = 885 | Mean = 3.870842 | Best = 4.055547
GA | iter = 886 | Mean = 3.843476 | Best = 4.055547
GA | iter = 887 | Mean = 4.013485 | Best = 4.055547
GA | iter = 888 | Mean = 3.588585 | Best = 4.055547
GA | iter = 889 | Mean = 3.595407 | Best = 4.055547
GA | iter = 890 | Mean = 3.586645 | Best = 4.055547
GA | iter = 891 | Mean = 3.591566 | Best = 4.066795
GA | iter = 892 | Mean = 3.897745 | Best = 4.066795
GA | iter = 893 | Mean = 3.611722 | Best = 4.066795
GA | iter = 894 | Mean = 3.597915 | Best = 4.066795
GA | iter = 895 | Mean = 3.661124 | Best = 4.066795
GA | iter = 896 | Mean = 3.815004 | Best = 4.066795
GA | iter = 897 | Mean = 3.697631 | Best = 4.066795
GA | iter = 898 | Mean = 3.424787 | Best = 4.066795
GA | iter = 899 | Mean = 3.692327 | Best = 4.066795
GA | iter = 900 | Mean = 3.221582 | Best = 4.066795
GA | iter = 901 | Mean = 3.677526 | Best = 4.066795
GA | iter = 902 | Mean = 3.598334 | Best = 4.066795
GA | iter = 903 | Mean = 3.425642 | Best = 4.066795
GA | iter = 904 | Mean = 3.448530 | Best = 4.066795
GA | iter = 905 | Mean = 3.565517 | Best = 4.066795
GA | iter = 906 | Mean = 3.905450 | Best = 4.066795
GA | iter = 907 | Mean = 3.850853 | Best = 4.066795
GA | iter = 908 | Mean = 3.870546 | Best = 4.066795
GA | iter = 909 | Mean = 3.564973 | Best = 4.066795
GA | iter = 910 | Mean = 3.728040 | Best = 4.066795
GA | iter = 911 | Mean = 4.029744 | Best = 4.066795
GA | iter = 912 | Mean = 3.454772 | Best = 4.066795
GA | iter = 913 | Mean = 3.613214 | Best = 4.066795
GA | iter = 914 | Mean = 3.793113 | Best = 4.066795
GA | iter = 915 | Mean = 3.867799 | Best = 4.066795
GA | iter = 916 | Mean = 3.699552 | Best = 4.066795
GA | iter = 917 | Mean = 3.518491 | Best = 4.066795
